,loss,val_loss,acc,val_acc
0,0.010395071644335984,0.3337801242748896,82.58833333333332,87.72666666666666
1,0.004832065787663062,0.27358994777997336,88.65833333333333,90.03333333333333
2,0.004242790282517671,0.26660749131441114,90.20833333333333,90.435
3,0.003915396076564988,0.2664807409127553,90.705,90.05833333333332
4,0.0036768011762450137,0.20891545613209406,91.50833333333334,92.36333333333333
5,0.00344973312523216,0.1970711454987526,92.00833333333334,92.75
6,0.003308928629010916,0.2177229718764623,92.18833333333333,92.14
7,0.0031477643962328633,0.18261455199718477,92.60000000000001,93.13833333333334
8,0.003041971265245229,0.18565223095417022,92.82166666666667,93.15333333333334
9,0.0029527227296183506,0.17854792799154917,93.05499999999999,93.35666666666667
10,0.0028407060784908632,0.17375733637412388,93.34666666666666,93.59833333333333
11,0.0027895337890833614,0.19387772396802902,93.50333333333334,92.86666666666666
12,0.0026924927128478887,0.20757141625881195,93.69666666666666,92.01
13,0.002628875329904258,0.1592346276561419,93.91333333333334,94.14833333333334
14,0.0025487551847162347,0.1520979253957669,93.95666666666666,94.405
15,0.002514234175812453,0.1580937447587649,94.08333333333333,94.06333333333333
16,0.002413500324372823,0.12896843279103437,94.32833333333333,95.31500000000001
17,0.0023639241565950216,0.13457820491890113,94.34333333333333,94.98833333333333
18,0.0022970143457253776,0.15349328336318335,94.625,94.25666666666666
19,0.002248613651073538,0.14211508092681566,94.69833333333332,94.655
20,0.002166467956267297,0.13545786655346553,94.88499999999999,95.00833333333333
21,0.0021592410050487766,0.14929643720388414,94.85,94.44666666666667
22,0.0021191088885068893,0.14314681401252746,95.02833333333334,94.55166666666666
23,0.002067039273958653,0.1080595297863086,95.09,95.94
24,0.0020260736021989337,0.10867872833907605,95.19999999999999,95.94
25,0.002000685460570579,0.10276705529391765,95.31666666666668,96.20333333333333
26,0.0019737665177633366,0.12508320259451866,95.33333333333334,95.31833333333334
27,0.0019255245384294539,0.10456415220797062,95.50666666666666,96.20333333333333
28,0.0018965663470172634,0.09703086966027816,95.50166666666667,96.39333333333333
29,0.0018260430741434295,0.09635919248486559,95.65166666666667,96.44333333333334
30,0.0018219988590106367,0.08756019825687011,95.695,96.82666666666667
31,0.001763304550301594,0.1001320602585872,95.89333333333333,96.33833333333334
32,0.001767587283354563,0.09273978552396099,95.84666666666666,96.62166666666666
33,0.0017631949093813697,0.08955994859933854,95.81666666666668,96.67999999999999
34,0.001694732984023479,0.09967170661141475,96.025,96.27
35,0.0016592219206659745,0.113864479414622,96.07833333333333,95.77666666666667
36,0.0016734497928759084,0.08159850842629869,95.99833333333333,97.00833333333333
37,0.0016366655724821613,0.08279837772746881,96.17166666666667,96.885
38,0.001633061205300813,0.08446459316064914,96.23166666666667,96.78999999999999
39,0.001618591784647045,0.07953971455146869,96.17333333333333,97.13833333333334
40,0.0015486823002109303,0.11491264569709699,96.30666666666666,95.785
41,0.001525068709331875,0.07766918366625905,96.41833333333332,97.15833333333333
42,0.0015110275235182295,0.08169777606924375,96.44666666666667,96.99333333333333
43,0.0014997594270292514,0.12400029786154627,96.45833333333333,95.645
44,0.001475292858721999,0.07596527119899789,96.50666666666666,97.13000000000001
45,0.0014783071310880283,0.09826224198564887,96.58333333333333,96.27833333333334
46,0.001458606716117356,0.07126776128609975,96.59333333333333,97.40833333333333
47,0.0014442895428820825,0.07865702805047234,96.69,96.98333333333333
48,0.0013924959954068376,0.09546906855255366,96.69,96.33166666666668
49,0.00140016210291069,0.06532717179059983,96.78166666666667,97.59833333333333
50,0.0013592683799526033,0.08875951231482128,96.81,96.77166666666666
51,0.0013815977970332218,0.09000114368125796,96.75666666666667,96.54666666666667
52,0.0013440894164144994,0.07624592497721315,96.905,97.21
53,0.0013139062606632554,0.08409829134655496,96.96666666666667,96.94666666666667
54,0.0013043354169582017,0.08820407282585899,96.97,96.70166666666667
55,0.001279885253973771,0.08229506144349774,97.03,96.87666666666667
56,0.0012908763642849712,0.06454324132700762,96.98833333333333,97.585
57,0.0012426402142232595,0.08806222569992145,97.08166666666666,96.86833333333334
58,0.0012619769853151714,0.058225016036753854,97.00833333333333,97.81
59,0.0012484384557969557,0.08422326463038722,97.055,96.865
60,0.001238161136804653,0.06507971352338791,97.13166666666667,97.54333333333334
61,0.0012352055406857593,0.06539858643716823,97.09,97.6
62,0.0012038984441761083,0.050713418023784956,97.20333333333333,98.18333333333334
