,loss,val_loss,acc,val_acc
0,0.008218387656907241,0.35353401627540587,83.08666666666666,87.42833333333333
1,0.0047945200232168035,0.25893265287876127,88.94166666666666,90.955
2,0.004229713693012794,0.27840647660096485,90.37833333333334,90.16499999999999
3,0.0038716828372329475,0.3054663151582082,91.04166666666667,87.86500000000001
4,0.003598148243998488,0.2097421537041664,91.69666666666667,92.38166666666666
5,0.00334451160505414,0.20156622394720713,92.33166666666666,92.63666666666667
6,0.00317451171875,0.2545506567200025,92.745,90.35499999999999
7,0.0030332093528161446,0.17951947710116703,93.01333333333334,93.49666666666666
8,0.0028799741337075828,0.1654035615682602,93.39166666666667,94.14666666666666
9,0.0027530199460685254,0.20993897210756937,93.68333333333332,92.39166666666667
10,0.0026333000581090647,0.28705818329254784,93.94333333333333,89.59
11,0.002516703700025876,0.14348003992438316,94.29833333333333,94.88499999999999
12,0.002402550693539282,0.15271837553580603,94.48333333333333,94.51666666666667
13,0.002314792512108882,0.14134994177420934,94.69666666666666,94.93833333333333
14,0.0021994985034999746,0.11674213428298633,95.02166666666668,96.08666666666666
15,0.0021241102373227476,0.12048988804419836,95.095,95.80166666666666
16,0.0020468504233906665,0.11853365567326546,95.26666666666667,95.785
17,0.0019670453787781297,0.124692833340168,95.49333333333333,95.50166666666667
18,0.0018663673114962876,0.11218281772732734,95.75333333333333,95.90333333333334
19,0.0017923422003164888,0.12746798391838868,95.86,95.44500000000001
20,0.0017537952197405199,0.09543768862088521,96.075,96.61166666666666
21,0.0016648018748344233,0.14931767498056095,96.205,94.595
22,0.0015957892341539263,0.09545137095352015,96.34,96.59833333333333
23,0.0015304937874432653,0.10106457384427389,96.55,96.39166666666667
24,0.001476922692451626,0.08919452311098576,96.63333333333334,96.88833333333334
25,0.0014253728522763897,0.0798114185422659,96.71499999999999,97.16833333333334
26,0.0013954708072046438,0.14950382658044498,96.73333333333333,94.26666666666667
27,0.001336414223878334,0.10836647309958934,96.93,96.06666666666666
28,0.0012933771628886462,0.06785136887729168,97.03500000000001,97.66166666666666
29,0.0012109485430642963,0.1887767457842827,97.25666666666667,93.15833333333333
30,0.0012018534524754312,0.06271639317671458,97.21499999999999,97.95
31,0.0011191901084501297,0.0699238732650876,97.44500000000001,97.43
32,0.0010804465290547038,0.056360905624429386,97.58166666666666,98.15833333333333
