,loss,val_loss,acc,val_acc
0,0.007412643807629744,0.37833374611536663,83.37,86.54333333333334
1,0.005186781091118853,0.3367684819142024,88.31166666666667,87.445
2,0.004648001745715737,0.3156198598186175,89.46666666666667,88.58
3,0.004285757432629665,0.2503913297653198,90.19166666666666,91.23
4,0.004015922123069565,0.25474998423655826,90.84333333333333,90.81666666666666
5,0.0038159736550102633,0.3834175257047017,91.32000000000001,85.88166666666666
6,0.0036622087329626083,0.21237759439547857,91.65666666666667,92.595
7,0.003498491873157521,0.20650463296175003,92.0,92.60000000000001
8,0.003348480229700605,0.2139536681910356,92.38,92.46833333333333
9,0.0032346661704281965,0.1930218631108602,92.495,93.23
10,0.0031188148248319824,0.19673215987682344,92.85666666666667,92.87666666666667
11,0.003024509324133396,0.2022210054039955,93.13833333333334,92.73666666666666
12,0.0029006326837465166,0.20158457663853963,93.33,92.58333333333333
13,0.002824133952520788,0.168665747543176,93.52333333333334,94.12666666666667
14,0.0027370218218614657,0.1718037180542946,93.77833333333334,93.90833333333333
15,0.002641516340337694,0.1620998242855072,94.03,94.30333333333333
16,0.002570048964396119,0.15429389067689578,94.20833333333334,94.73
17,0.0024861396762231986,0.14686237860520682,94.395,94.90333333333332
18,0.0024151331152766943,0.1529908705075582,94.51833333333333,94.60833333333333
19,0.0023496712419204414,0.15601535118818283,94.75166666666667,94.43666666666667
20,0.0022769831803937752,0.1571220721423626,94.97,94.27666666666667
21,0.0022056286659712593,0.21894170310497285,95.16333333333333,91.55166666666666
22,0.0021597741118942696,0.13714287564754485,95.165,95.20833333333333
23,0.0020982870735538504,0.11418950083057086,95.29333333333334,96.31333333333333
24,0.0020499782065084827,0.113754441177845,95.44833333333334,96.295
25,0.0019827965431225797,0.13378262992103895,95.575,95.21333333333334
26,0.0019088226268378398,0.10846424376567204,95.88499999999999,96.44833333333334
27,0.0018819576593736807,0.12616579085787138,95.83166666666668,95.475
28,0.0018319107679650188,0.10382203691204389,95.94666666666667,96.59833333333333
29,0.0017796993715067705,0.310898240061601,96.07,89.63333333333333
30,0.0017122810386121273,0.12610013030171394,96.35166666666667,95.65666666666667
31,0.001690762831022342,0.12581795772314072,96.24333333333334,95.415
32,0.0016556862829253077,0.09900412523945172,96.41999999999999,96.75833333333334
33,0.0016056656643903503,0.11102273975014687,96.51166666666666,96.015
34,0.0015655813897028565,0.08618862716555595,96.59,97.34833333333334
35,0.0015216446597284326,0.08094578813910484,96.78999999999999,97.53500000000001
36,0.0014914011136628687,0.0760588739713033,96.81666666666666,97.815
37,0.0014292419067428758,0.07540324096381665,97.00166666666667,97.86500000000001
38,0.001402778377244249,0.07506053390800953,96.99,97.79666666666667
39,0.0013660756857600063,0.07683783003290494,97.11333333333333,97.66
40,0.0013448860777386775,0.08414088840186595,97.21833333333333,97.26
41,0.0012859975622346003,0.11723074153661728,97.28,95.48833333333333
42,0.0012672412991989405,0.07620534309943518,97.31833333333333,97.59166666666667
43,0.0012369623953166107,0.06593519374032815,97.34333333333333,98.10333333333332
